id,is_iceberg
13701465,0.3325325548648834
8d8779f3,6.055482231204223e-07
0712f269,0.7120619416236877
722c2597,3.764125722227618e-05
478a2b08,0.6374306678771973
38f5fb41,0.6751556396484375
c52ad74d,0.9551783204078674
0c85fd09,1.5117368690198418e-08
f1582cba,0.8992831110954285
ff836697,0.85538250207901
ddfe4802,0.8955157995223999
3cef3bc7,0.9527668356895447
6a21542b,0.293251097202301
150e23c4,0.9857176542282104
078c6d99,0.7636855840682983
1dcd1dc3,7.797133321219007e-07
39967e45,0.626903772354126
6b6333aa,0.9602509140968323
4ae61433,0.860867440700531
f96362e0,0.1811821460723877
97a88aac,0.28927645087242126
427ae8ce,0.03984371945261955
209d4b15,0.17452730238437653
64b453bd,8.534481172987884e-13
0f5a484e,0.21533837914466858
5ac74969,0.9013949036598206
736ed43e,0.6620796918869019
8533795f,0.7256597876548767
f5b54fb6,0.5382447242736816
6eb4c041,0.6901485323905945
97afdf42,0.698661208152771
1bb488db,0.8781313896179199
f132e44d,0.015470880083739758
d3c2f140,0.3255525827407837
1756794d,0.41499459743499756
9efcc11f,3.585962815577659e-07
14c966cf,0.8017849922180176
59cfe4d1,0.5777722597122192
883151f4,0.29423433542251587
34c4c9ff,0.25932085514068604
70b4c2eb,0.45014509558677673
96a337d9,0.7451136112213135
7fe89ffa,0.5603508353233337
057c7a22,5.446107453899174e-10
451cc057,0.03029848448932171
05076700,1.4724233210472448e-07
dc52f6c1,0.06788865476846695
b03a59f9,0.025230852887034416
129ed4b0,0.7074149250984192
fb611563,0.9431161880493164
ac32e6f1,0.6650978922843933
c05c5ab0,0.6870773434638977
3163d5ed,0.009924439713358879
02096ca4,0.05740100145339966
e92496c0,3.692010068334639e-05
1a9e2c50,0.8203995227813721
0864e334,0.7193282246589661
d976faeb,0.5614656209945679
1d7b342f,1.7498103943580645e-07
281bc1ea,2.2973135571646708e-07
bea9f0cf,0.6039474010467529
f4afa0e6,1.383619618877674e-08
e1b5ef69,0.3201887905597687
b50539fd,0.9959478974342346
2a8c9c15,0.5591673254966736
157ebb0c,0.9410104155540466
247d3614,0.058799151331186295
0c6cc0cb,0.7838786244392395
aae88d39,0.012921367771923542
0c77b464,0.20474182069301605
963cf5ea,0.7952565550804138
1b371d8b,0.7187233567237854
225bc00f,3.695538319803404e-09
bc0a4eec,0.07214517146348953
1099782e,0.07262209057807922
a18feadd,0.8072422742843628
ad7f4932,0.09334306418895721
5f8f831e,0.6790282726287842
b5167c35,0.08383402228355408
0230b06d,0.7129209637641907
f8d7f7ba,7.544160325778648e-06
08bd1053,0.030764326453208923
58e4dc8c,1.7959284377866425e-05
4793ce8e,0.19694460928440094
304caab4,3.199078264515265e-07
f2ee6d7f,0.5544061064720154
e1f9c0e4,0.1194121465086937
8e40401c,0.36553579568862915
5d9eaba2,0.6177157163619995
55e7562c,0.014398160390555859
9da6cb4b,5.8583791151534115e-09
c3c1c8ec,1.526598216413565e-16
3b38698e,0.0789644792675972
6c9eb909,0.49258682131767273
482a3d1d,0.3396691679954529
0e9918f0,0.5486503839492798
ef894fd2,1.7469375555509425e-13
4b82e7f7,0.9852521419525146
b9cdd7fb,3.5901615547118126e-07
94a496f4,0.4483460783958435
995eacae,0.7747306227684021
41b02e58,0.9293243885040283
69f04617,0.8043798804283142
c889a03c,0.8670707941055298
91f98acf,0.9862856268882751
9135c19f,0.9676901698112488
1f0e9c09,5.96771030814125e-07
260d6e8e,5.379725998011509e-09
46334397,0.0006675778422504663
f34ddf31,0.011689207516610622
4d6177d7,0.502197802066803
76a57270,0.6213938593864441
217b8cea,0.002583726542070508
9a45a566,0.9953473210334778
1b55c75e,2.241007240888493e-10
7bd92ec6,0.9055768251419067
6c409f41,0.7054241895675659
df3e48eb,0.010765253566205502
62723e57,2.1597768018466468e-10
b8e627bf,0.00232304772362113
86bb5d85,0.0516367182135582
77e5034c,0.5013545155525208
607079e5,0.5622075796127319
96879fb4,0.9678322672843933
6afe606d,0.9130918979644775
4129802f,0.6839227676391602
a42300ef,0.6883671283721924
1af842f5,0.9715901017189026
3fe57d78,0.8821520805358887
f4e60ed5,0.7981081008911133
68c8337b,0.37150707840919495
914ed5b5,0.24314913153648376
a6bb5987,0.44747987389564514
c781c439,0.3846535384654999
47a1a25e,0.05257871374487877
80ea0713,0.7317023873329163
a9d001bc,4.539509609458037e-05
f94d098a,0.019591080024838448
3e230e0e,0.8059126734733582
24afa485,0.00015255581820383668
bc37db7f,0.7271815538406372
83f99e4d,2.442264076307765e-06
1a8d86f7,0.09937451034784317
38136419,0.5802386999130249
d393e637,0.8072624206542969
36902570,0.969038188457489
327f7b25,0.8123663067817688
3f8543c6,0.9666484594345093
a0d42a70,0.8342218399047852
e07ba430,0.6968679428100586
c6e53803,0.6903946995735168
fec4dad8,0.3668229877948761
933fc5ba,0.7072491645812988
c27eda4e,0.9394329190254211
9b94d2c2,0.02146315947175026
a2dbdb31,0.004938090685755014
816258dd,0.33216536045074463
81f11218,0.07877654582262039
c4bd9d04,0.8051179051399231
c6ce9bf9,0.019590528681874275
a7b3cc29,3.3448640124333906e-07
527870bf,0.6788261532783508
9af26068,0.993771493434906
0b591e70,0.7744355201721191
2b1e57c5,0.3883160650730133
194db786,0.7082462906837463
e09ba644,0.9670520424842834
fa2ed3e5,0.9337084889411926
1ba92726,0.608437716960907
8c8f45b4,1.917297483972069e-12
f8889f44,0.9995657801628113
598e255b,0.12241170555353165
45f1aa7a,0.3786763548851013
022956a3,0.0015768831362947822
d406064d,0.6732751131057739
76617947,8.328550450853618e-16
d0e5dccb,0.7845247983932495
33271da6,0.1614108681678772
0840e2b1,0.6105960011482239
521a9f4d,0.8426934480667114
7286b1dc,0.7974488139152527
5b6acc2d,0.6954922080039978
e034cd34,1.3133889531502518e-09
46577660,0.02485586516559124
bb4d6f24,0.7039146423339844
bfc7a3f2,0.7072780728340149
abc66be8,0.20562753081321716
3627189f,0.9822079539299011
e49a77f6,0.06995362788438797
a209d7ee,0.5196744799613953
dee69cf6,0.6958919167518616
9a6261a0,0.14324893057346344
a8e444c6,1.537431987275184e-10
a6a66a28,0.8742549419403076
db7022ff,0.004280173219740391
0dfb45d9,0.7546970844268799
81c983aa,0.03050907701253891
a98fb5e1,0.7869141697883606
99e004d7,0.23860591650009155
d16e5fbb,0.9063969850540161
3c352f9e,0.08712084591388702
12202699,0.03906150907278061
86af0236,0.6954084634780884
f3703e6f,0.5984827876091003
4a71dc34,0.7970901727676392
321edcdc,0.3383588194847107
e365a657,0.980058491230011
45755c9c,0.030074169859290123
873b0829,0.9849046468734741
72ccd009,0.061834026128053665
205243d9,0.6798571944236755
d9202f36,0.1345236599445343
9d0c30b0,0.617984414100647
56644ace,0.24323119223117828
c63f527f,0.5850502252578735
bb84b9bd,0.8642973899841309
6f68caf0,0.4105740785598755
8492119b,6.030579139358616e-14
71bde48d,0.7494861483573914
d2d6e2ba,0.7135696411132812
6f4b309c,0.5400843024253845
b3cc5ba3,0.7835448384284973
fee39547,0.596332311630249
4893137a,0.9231394529342651
e283c4c4,0.2329605668783188
25bac62b,0.578654944896698
8fd88dd6,2.3082480765879154e-05
b48c104e,0.5281679630279541
221d500b,0.3071749806404114
8f0de087,8.152057125698775e-05
32342e03,0.016281988471746445
a8da99d8,2.5693292627693154e-05
93203755,0.5951026678085327
d3c88528,0.9574945569038391
0d7a17b3,0.0022537079639732838
bd72f5ec,0.9918631315231323
e953c0fd,0.8817052245140076
e730b6c6,0.887227475643158
c086033a,0.04967286065220833
a521d303,0.0017246258212253451
b023957a,0.9036477208137512
3e0f04e8,0.061381399631500244
60647cba,9.098383998207282e-06
2f5c43a8,0.5722806453704834
b54ba69b,0.6675369739532471
eac962ff,0.47994574904441833
7e2a3763,0.00012091154349036515
9362d863,0.2302040010690689
8f1b833c,0.6782673597335815
79727ff5,0.00014910865866113454
62614c75,0.6982950568199158
75a03adf,0.2989725172519684
cf138392,0.517967700958252
bf467a96,0.0001360595488222316
c8b34651,0.7033286690711975
105a5c54,0.06210780516266823
bf6de75c,0.050021443516016006
060702c8,0.9941083192825317
921bad2c,0.7129135727882385
e0d17eb0,0.4694458246231079
9a3825c9,0.7001178860664368
8eda717f,0.006339299958199263
78906e0c,0.9958893656730652
c60100ad,0.9884060621261597
90a72a52,0.882285475730896
d80e4ed4,0.3084884285926819
339cd0d2,0.01597956381738186
d99de899,0.6954154968261719
357e20d1,0.0008560792775824666
a4d190da,0.09192686527967453
bd226217,0.7342886328697205
476e2771,0.8935726284980774
4e483506,0.8260160684585571
f70ea081,0.9703972935676575
4645e56f,0.936762809753418
e6d05940,0.764061450958252
f8b3c6af,0.7971723675727844
c89d6aad,0.6753899455070496
0cb57f6e,0.7582149505615234
86a4be46,0.11498451977968216
75e62d7e,1.0175483788898987e-09
ebc36374,0.047197695821523666
0ebcb731,0.03544043377041817
24d000c5,0.011498845182359219
f3c9a4f6,0.6828504800796509
1bc59730,0.05951708182692528
47ea0bff,0.8532828092575073
cdeccfdd,7.369644094978867e-08
15e09a1d,0.32177332043647766
00652788,0.4020059406757355
23649c84,0.07622088491916656
91188a77,0.2747094929218292
eaca8580,0.7928358912467957
4ce9daeb,0.6764569878578186
d4220673,0.6408308148384094
b6a87aef,0.7829821705818176
8333ebed,0.7445260286331177
950a3453,0.9755757451057434
7074f6c9,0.4177045226097107
98a02caf,0.017995936796069145
59c8d2b3,0.9725673198699951
d99d13bd,0.7792876958847046
de86f1cf,0.967575192451477
8f4b1985,0.857955276966095
a7779b04,0.6647597551345825
2caeab11,0.8814980387687683
16aeea7c,0.24695608019828796
b9d19ab9,0.7680425047874451
29c5d2fd,0.778424859046936
efcefa55,0.6556454300880432
099161c3,0.7222105264663696
12b49195,0.32789260149002075
96a1ce13,0.7988027334213257
67964b4f,2.946387382962712e-07
b61c605c,0.023731062188744545
bcfc0f16,0.34431618452072144
bf0cb956,1.2227282240928616e-05
12f6aa7d,0.6947643160820007
f36f3a0c,0.8637233972549438
83490492,0.2926100194454193
e3b62b60,0.23452110588550568
20b27d66,0.9971169233322144
25c3ce93,0.7205060720443726
67a2ff0b,0.6716511845588684
9b2d3c1a,0.8765432238578796
8ad51f7d,5.152872745384229e-06
14137b57,0.8326273560523987
9ea5aa79,0.03338215500116348
5ea1d2dd,0.047716833651065826
979c867e,0.8133828639984131
7ea1e1b6,0.569107711315155
d65520ba,0.9912261366844177
765ad2e2,0.6432780623435974
d2957326,0.6248332858085632
24349e24,1.5084340247994987e-06
fd8a2ae3,0.020758006721735
b282d98e,0.7032520174980164
3eaa7a61,0.0009011452784761786
16533dd4,0.8739659786224365
4adb68d7,0.9662743210792542
565005b9,0.2402690052986145
51d86e0c,0.8227071166038513
30635642,3.8050434341130313e-06
d9480a60,0.9883962869644165
b2647128,0.27718374133110046
20478c55,0.9489277601242065
caa0d105,0.4909578561782837
474f4534,0.3152255415916443
d51e3867,0.6440711617469788
e5d1bba7,0.3432212471961975
e7000b2a,0.002931640949100256
78f06b79,0.0003422980080358684
8a9f4bee,0.710417628288269
3d716bbe,0.752482533454895
6e1ddef1,0.0009587927488610148
9826f39a,0.0026571203488856554
3fdc82f7,0.4458144009113312
31f013c3,0.362962007522583
97a9df6d,0.7765129208564758
10e65294,0.38924795389175415
0bdca1a5,0.4237903654575348
374037fa,0.11459285020828247
1d1a0cec,0.7524242401123047
d415c5ad,0.09801120311021805
ced1306d,9.441581960700773e-10
f43497f3,0.30608391761779785
ffd13a9e,0.8872745633125305
6f67148e,0.8358649015426636
be322b68,0.9081107974052429
af209b44,0.02684316597878933
69b53a4a,0.5813159942626953
4c085180,0.0283444095402956
608cea18,0.787728488445282
f8bebbfd,0.574751615524292
ae16855d,3.1785407639262075e-10
dfc700b3,0.8762730956077576
e3bdd9ac,0.7208223938941956
87a8ea20,0.0058016846887767315
3c3da9aa,0.6855033040046692
76c882d6,0.02269434556365013
9e429645,0.8445663452148438
7dc9c990,5.866612627869472e-05
f38d53ef,0.5188559293746948
e1785b6e,0.00659150118008256
80c673fb,0.7976596355438232
a8b8c20b,0.7034469842910767
6a1ff150,0.7976875901222229
2f68d4fe,0.25231337547302246
c462ec65,0.9724579453468323
c374d5c4,0.7775977849960327
d20769b3,0.4006691575050354
c467fe4d,0.0028470042161643505
1356229e,0.310760498046875
b1532127,0.13548468053340912
3777ee22,0.9503546953201294
4ba6023f,0.948456883430481
08504ae6,0.4400591552257538
5e0b4cc5,0.04079199582338333
249a0c1f,0.9200895428657532
24b3497f,0.18511153757572174
9edcf494,0.6681154370307922
53297290,0.1198154166340828
6d3a269e,0.8431024551391602
1b0d38fc,5.276127694742172e-07
02747427,0.3905158042907715
38867253,0.9309479594230652
c392dbd0,0.6679978966712952
8939734c,9.242385203833692e-07
097ba3af,1.3513345953027663e-14
30f0f835,0.24723218381404877
bdab1bcf,0.5376240611076355
1070a984,0.7600060701370239
c41b8a90,0.811089277267456
86a3b5cc,0.8056913018226624
d0a3719e,0.6067007780075073
b1a8067b,0.21327683329582214
911bc6aa,0.53025221824646
67a2d0ac,0.9433874487876892
11447262,0.03998429328203201
12fd1375,1.6387296852826694e-07
f2898538,0.7932719588279724
0e7355e2,0.000572045857552439
bc2c87c8,0.9861895442008972
94001156,0.00695370277389884
d5855224,0.6311233639717102
a3c1a552,0.007391634862869978
edcf54fa,0.0727294385433197
a28b90eb,0.7027377486228943
63cd028f,1.1532306416484062e-06
dbc79657,0.17434550821781158
bc856bf1,0.19712746143341064
c7e25a70,0.5405445098876953
9771b119,1.0517402415644028e-06
836db0d9,0.060975633561611176
f5685d3e,0.6398547291755676
bb04299d,0.26339614391326904
163a9d23,0.058660104870796204
5283c614,3.1422708879347283e-10
2276d5d8,0.20907609164714813
ccb77e34,1.929844256665092e-05
d4a75bf3,0.08998449891805649
e15f46ea,0.9101997017860413
992a45ba,0.43402478098869324
056e7768,6.921436080525867e-12
a1dc016b,0.3846898376941681
38db82cd,0.01640118658542633
3295f3ae,0.0016586690908297896
a6ff3660,0.4042534828186035
5981b799,0.926758885383606
2636d79d,0.6907062530517578
7a8521e2,7.64513788453769e-06
9b53021d,0.17052426934242249
0a37be18,0.8771352171897888
a8676e55,0.9889512658119202
3488b8fc,0.4426279664039612
b86d4006,0.697765052318573
33888635,0.9955686926841736
aa9ca5f9,0.007864954881370068
08faf0f6,6.733340107700769e-09
5320cd26,0.0006204983219504356
2c57fdaa,0.5759721994400024
d467ce62,0.781102180480957
888a568e,0.9366207718849182
88d6c838,0.7969516515731812
8f138517,0.8487375378608704
e1108dc0,1.8889276987010817e-07
9e9cd6c9,0.05263004079461098
ab893af4,0.00033884664298966527
4d4b30ba,0.6875070929527283
7ce15e26,0.44340524077415466
dbc45500,0.0012178951874375343
6a0cde3f,0.7353976368904114
2658014c,0.5784245133399963
08d20604,0.055545296519994736
03c83dc9,0.09172195941209793
d741ccd1,0.103518046438694
992d48b6,1.4193037370380246e-11
b1ea3253,0.8816918730735779
da379e69,0.001583475386723876
73b429af,0.9251115322113037
2aefe712,0.9658894538879395
1e3634f9,0.7693738341331482
069ee09e,7.80708331316049e-10
a7970f81,8.08616846370569e-07
23084d2e,5.314475082229819e-09
ac57710a,0.8802127838134766
02553267,0.6878926157951355
0971c6c7,0.004891770891845226
cdb7f1fe,0.824996829032898
d3af3f60,0.49423232674598694
59daf44b,0.6582075953483582
c2169934,0.7325598001480103
da03b56e,0.8914998769760132
474ea404,0.35086071491241455
f686cdc4,0.35865023732185364
f865b354,0.010962673462927341
106df554,0.631080150604248
e5637171,0.9407246112823486
cba8985c,0.2138262689113617
cc09c9ce,0.41885849833488464
0b85b33f,0.7813369035720825
92f20625,0.9443480968475342
6b1379dd,0.7848886251449585
ed2b1df1,0.0006706102867610753
325124e4,0.017908846959471703
7455c944,0.026806611567735672
fd68ccc1,0.9028419852256775
8df9100d,0.7572070956230164
c406df9b,0.21603862941265106
4978870c,7.718711086956986e-12
383f95d6,0.03277435526251793
aba96bbf,5.5926108188941726e-09
6bba66b4,0.5326464176177979
b86fa0c9,0.4724365472793579
a2abc369,0.7727603316307068
0b40c014,0.0006420197314582765
d45add48,0.5086632966995239
00193999,0.8708466291427612
c2f1b710,0.47191303968429565
53750c72,0.06785860657691956
3137ef1d,0.7334291338920593
bc6b8e2a,0.5107335448265076
7cb546c6,0.9884888529777527
d59a2349,0.9990629553794861
04d04b9a,0.7924819588661194
05ac1343,0.23424623906612396
2917895f,0.0003413995145820081
342a1d01,0.7323225736618042
78309e4b,0.5186810493469238
5c1a5aba,0.0008608604548498988
fae57f79,0.0009972568368539214
23821d71,0.5613913536071777
5780b19d,6.4811604971737324e-09
11c67865,0.6819860339164734
8564f114,0.7811858057975769
ec7d0fdd,0.8087018728256226
9a0446b8,0.0002583303430583328
5f5da69d,0.4832773208618164
7a11839b,0.7753288149833679
763c9bbf,3.894292532891086e-08
15a7b5c5,0.02353733405470848
e9c7e251,0.04168117418885231
2555c207,0.5552353262901306
ec8d9784,0.017345210537314415
08fd9d10,0.07007613033056259
9504ae29,0.02031744085252285
0b91a24d,0.6610009074211121
e62e6cfe,0.7187927961349487
5d1291bb,0.8157378435134888
b3c1f2e7,0.20537133514881134
c6a8db21,0.27078258991241455
f2c137fd,0.712278425693512
b61e8155,0.3927556872367859
45b9ee35,0.5546061992645264
8fe9c49b,0.9117434620857239
b98ceb09,1.6945872971518838e-07
70c4a435,0.33212679624557495
d953d111,0.7803778648376465
da7de86e,0.7383968234062195
519f8611,0.7443334460258484
75eefdc3,0.04300634190440178
62412092,0.025361713021993637
de8ec010,0.26751983165740967
ee6121f8,0.4840362071990967
412b66e0,0.582977831363678
7405c131,0.6547608971595764
efff4306,0.8273459672927856
5658d679,0.999488115310669
617f88fc,0.003155180485919118
a120100b,0.00785150844603777
0971369e,0.965865969657898
83f7fe7b,0.588920533657074
12437da1,6.810579655791571e-09
8e7f96a5,0.059920985251665115
a08237de,0.0017349618719890714
a013bd6f,0.002625091467052698
c6fdd404,0.9851513504981995
317e2af4,0.3312326669692993
dd9878c0,0.21869663894176483
42e76a51,0.9986070990562439
022f77e3,0.32374289631843567
cada3682,0.9105882048606873
53074f1f,0.8796353936195374
e6c19679,0.46047037839889526
dfb69b8b,0.004532926715910435
e1572941,0.9505414366722107
8d549cd2,0.1335589736700058
6913594d,0.6589926481246948
6e528fd6,0.6775458455085754
c8b037c7,0.00016265946032945067
c3b6c880,0.24898968636989594
9684ac04,5.045860120844736e-07
6d974acc,0.4673271179199219
57b10462,0.4062383770942688
b2373298,0.04460439458489418
8e946e10,0.771079421043396
6acee7de,0.8819452524185181
8ad7cc2f,5.320835452129308e-16
8e6e087e,0.4596223533153534
c3e46df5,0.3059305250644684
f6983f34,0.5274016261100769
8130a3aa,0.20446211099624634
0f11be03,0.3405408263206482
766073e1,0.7595757246017456
e67f6889,0.9466824531555176
148a0930,0.009673303924500942
b333ff97,0.6571901440620422
1c148a28,0.7117940187454224
ee0b02d7,0.5884737968444824
fa1c5f6d,0.33739253878593445
9b12ae1f,0.0023334589786827564
3bb60b1b,0.21200120449066162
096e7594,0.37415868043899536
ac98996a,0.4422166645526886
1b7b9b9d,0.7692922353744507
61b2ac6f,0.5274445414543152
2bd414a8,0.5571136474609375
73d12826,0.8929654955863953
29f7ec33,5.753982259193435e-05
265f8aa8,0.8814544677734375
0d6be675,0.6913886666297913
a00ecdf6,0.8175669312477112
c414328a,2.665110514499247e-07
d47de87e,0.8325130343437195
376f984f,0.8726673126220703
12a35aa5,0.5802435278892517
8ecfd739,0.0017905920976772904
2cbc30f4,0.045698944479227066
aa4bdf31,0.44715604186058044
69d18f51,0.5491292476654053
50cd4394,1.1929502718999174e-08
bda732e1,0.6645195484161377
8e77e385,0.4154971241950989
49dfd51a,0.038788121193647385
b0a3e728,0.40845951437950134
518061ec,0.36558493971824646
bb306c8c,0.9792641997337341
1b2cf099,0.0006948886439204216
e7c405e4,5.578045602305792e-05
1fc79c9d,0.005406572017818689
3427cd60,0.996656060218811
8fc604cd,0.9984815716743469
0981acfd,8.38695777929388e-05
512e9c5c,0.7348555326461792
ae9f2426,0.0011212400859221816
a8cd44c8,0.659846842288971
acac91c3,0.9946228265762329
35988937,0.563387393951416
2a2dd539,0.34666907787323
3f971e0a,4.0498409958900083e-08
7e09131c,0.7460623383522034
82726c59,0.7073335647583008
ec4c3dbd,0.5110771656036377
2a851255,1.360099322056385e-08
2cebdab4,0.9174705743789673
013b617b,0.690850019454956
21a8603a,0.47706207633018494
fe2f2579,0.6492725610733032
df069a3d,0.7275693416595459
595f7f57,0.6579094529151917
081bdb0a,3.4022788059084874e-11
6f8e7b3a,0.6051063537597656
d1824fe1,2.3271562454851846e-10
3ddc6778,0.7100194096565247
57e4244d,0.67908775806427
18e2e176,0.971068799495697
7394cdbc,0.9878992438316345
19821b41,0.0017990171909332275
12e9563c,0.9459503293037415
b96c9ed9,0.8800331354141235
096d9c1b,0.2574811577796936
97454a30,0.9081875681877136
43b6c5d3,0.8977392315864563
2c58bcc5,1.111262827180326e-05
0c71dc02,0.4775879979133606
f7cd79b0,0.6686947345733643
922ec513,0.003060444723814726
561b6b2c,0.37487801909446716
32913f04,0.6287729144096375
77aad507,0.27891772985458374
d62d5a9c,0.4111124575138092
be70bb3d,0.7018525004386902
84920252,0.7033753991127014
b9623d93,0.8605901598930359
ba925eca,0.007598778698593378
181ecadf,0.40914326906204224
6fbcc9e2,0.7124528288841248
57d5b182,0.8266381025314331
d3013a36,0.1279824674129486
21cafb54,0.5663532018661499
d1a6cc74,2.193275577155873e-06
c4017d47,0.014386839233338833
22e05854,0.019522424787282944
7eb53ec8,0.7922924160957336
c77a806d,0.8328980207443237
c114c951,0.992405116558075
71495521,0.0026511310134083033
98bb1260,0.5521049499511719
546ec108,0.7301651835441589
78f39102,0.0121932253241539
26b6379a,0.4994982182979584
8cb14c23,0.01597505807876587
75892ee1,0.6422921419143677
3d31d65f,1.4431691397476243e-07
30784a7a,0.03564872965216637
efba2a23,0.9454253911972046
9fcb2c5a,2.6845274447850898e-08
9910ee7e,0.8371819257736206
dc97b587,0.19362835586071014
